FUND_CODE,AS_OF_DATE,SECURITY_ID,QUANTITY
CIF-FIX-IN-04,2025-11-03,10025,725854.460272
CIF-FIX-IN-04,2025-11-03,10004,315825.030518
CIF-FIX-IN-04,2025-11-03,10043,200947.259401
CIF-FIX-IN-04,2025-11-03,10010,134830.37568
CIF-FIX-IN-04,2025-11-03,10028,531068.791001
CIF-FIX-IN-04,2025-11-03,10013,545462.791728
CIF-FIX-IN-04,2025-11-03,10037,235949.001774
CIF-FIX-IN-04,2025-11-03,10007,715193.019009
CIF-FIX-IN-04,2025-11-03,10052,286964.141787
CIF-FIX-IN-04,2025-11-03,10019,299414.546506
CIF-FIX-IN-04,2025-11-03,10031,302315.375684
CIF-FIX-IN-04,2025-11-03,10001,512625.703525
CIF-FIX-IN-04,2025-11-03,10040,131357.54816
CIF-FIX-IN-04,2025-11-03,10022,163454.1152
CIF-FIX-IN-04,2025-11-03,10049,216338.985729
CIF-FIX-IN-04,2025-11-03,10034,125318.030166
CIF-FIX-IN-04,2025-11-03,10044,192007.586651
CIF-FIX-IN-04,2025-11-04,10016,124922.186788
CIF-FIX-IN-04,2025-11-04,10025,725854.460272
CIF-FIX-IN-04,2025-11-04,10004,315825.030518
CIF-FIX-IN-04,2025-11-04,10043,200947.259401
CIF-FIX-IN-04,2025-11-04,10010,134830.37568
CIF-FIX-IN-04,2025-11-04,10028,531068.791001
CIF-FIX-IN-04,2025-11-04,10013,545462.791728
CIF-FIX-IN-04,2025-11-04,10037,235949.001774
CIF-FIX-IN-04,2025-11-04,10007,715193.019009
CIF-FIX-IN-04,2025-11-04,10052,286964.141787
CIF-FIX-IN-04,2025-11-04,10019,299414.546506
CIF-FIX-IN-04,2025-11-04,10031,302315.375684
CIF-FIX-IN-04,2025-11-04,10001,512625.703525
CIF-FIX-IN-04,2025-11-04,10040,131357.54816
CIF-FIX-IN-04,2025-11-04,10022,163454.1152
CIF-FIX-IN-04,2025-11-04,10049,216338.985729
CIF-FIX-IN-04,2025-11-04,10034,125318.030166
CIF-FIX-IN-04,2025-11-04,10044,192007.586651
CIF-FIX-IN-04,2025-11-05,10016,124922.186788
CIF-FIX-IN-04,2025-11-05,10025,725854.460272
CIF-FIX-IN-04,2025-11-05,10004,315825.030518
CIF-FIX-IN-04,2025-11-05,10043,200947.259401
CIF-FIX-IN-04,2025-11-05,10010,134830.37568
CIF-FIX-IN-04,2025-11-05,10028,531068.791001
CIF-FIX-IN-04,2025-11-05,10013,545462.791728
CIF-FIX-IN-04,2025-11-05,10037,235949.001774
CIF-FIX-IN-04,2025-11-05,10007,715193.019009
CIF-FIX-IN-04,2025-11-05,10052,286964.141787
CIF-FIX-IN-04,2025-11-05,10019,299414.546506
CIF-FIX-IN-04,2025-11-05,10031,302315.375684
CIF-FIX-IN-04,2025-11-05,10001,512625.703525
CIF-FIX-IN-04,2025-11-05,10040,131357.54816
CIF-FIX-IN-04,2025-11-05,10022,163454.1152
CIF-FIX-IN-04,2025-11-05,10049,216338.985729
CIF-FIX-IN-04,2025-11-05,10034,125318.030166
CIF-FIX-IN-04,2025-11-05,10044,192007.586651
CIF-FIX-IN-04,2025-11-06,10016,124922.186788
CIF-FIX-IN-04,2025-11-06,10025,725854.460272
CIF-FIX-IN-04,2025-11-06,10004,315825.030518
CIF-FIX-IN-04,2025-11-06,10043,200947.259401
CIF-FIX-IN-04,2025-11-06,10010,134830.37568
CIF-FIX-IN-04,2025-11-06,10028,531068.791001
CIF-FIX-IN-04,2025-11-06,10013,545462.791728
CIF-FIX-IN-04,2025-11-06,10037,235949.001774
CIF-FIX-IN-04,2025-11-06,10007,715193.019009
CIF-FIX-IN-04,2025-11-06,10052,286964.141787
CIF-FIX-IN-04,2025-11-06,10019,299414.546506
CIF-FIX-IN-04,2025-11-06,10031,302315.375684
CIF-FIX-IN-04,2025-11-06,10001,512625.703525
CIF-FIX-IN-04,2025-11-06,10040,131357.54816
CIF-FIX-IN-04,2025-11-06,10022,163454.1152
CIF-FIX-IN-04,2025-11-06,10049,216338.985729
CIF-FIX-IN-04,2025-11-06,10034,125318.030166
CIF-FIX-IN-04,2025-11-06,10044,192007.586651
CIF-FIX-IN-04,2025-11-07,10016,124922.186788
CIF-FIX-IN-04,2025-11-07,10025,725854.460272
CIF-FIX-IN-04,2025-11-07,10004,315825.030518
CIF-FIX-IN-04,2025-11-07,10043,200947.259401
CIF-FIX-IN-04,2025-11-07,10010,134830.37568
CIF-FIX-IN-04,2025-11-07,10028,531068.791001
CIF-FIX-IN-04,2025-11-07,10013,545462.791728
CIF-FIX-IN-04,2025-11-07,10037,235949.001774
CIF-FIX-IN-04,2025-11-07,10007,715193.019009
CIF-FIX-IN-04,2025-11-07,10052,286964.141787
CIF-FIX-IN-04,2025-11-07,10019,299414.546506
CIF-FIX-IN-04,2025-11-07,10031,302315.375684
CIF-FIX-IN-04,2025-11-07,10001,512625.703525
CIF-FIX-IN-04,2025-11-07,10040,131357.54816
CIF-FIX-IN-04,2025-11-07,10022,163454.1152
CIF-FIX-IN-04,2025-11-07,10049,216338.985729
CIF-FIX-IN-04,2025-11-07,10034,125318.030166
CIF-FIX-IN-04,2025-11-07,10044,192007.586651
CIF-FIX-IN-04,2025-11-10,10016,124922.186788
CIF-FIX-IN-04,2025-11-10,10025,725854.460272
CIF-FIX-IN-04,2025-11-10,10004,315825.030518
CIF-FIX-IN-04,2025-11-10,10043,200947.259401
CIF-FIX-IN-04,2025-11-10,10010,134830.37568
CIF-FIX-IN-04,2025-11-10,10028,531068.791001
CIF-FIX-IN-04,2025-11-10,10013,545462.791728
CIF-FIX-IN-04,2025-11-10,10037,235949.001774
CIF-FIX-IN-04,2025-11-10,10007,715193.019009
CIF-FIX-IN-04,2025-11-10,10052,286964.141787
CIF-FIX-IN-04,2025-11-10,10019,299414.546506
CIF-FIX-IN-04,2025-11-10,10031,302315.375684
CIF-FIX-IN-04,2025-11-10,10001,512625.703525
CIF-FIX-IN-04,2025-11-10,10040,131357.54816
CIF-FIX-IN-04,2025-11-10,10022,163454.1152
CIF-FIX-IN-04,2025-11-10,10049,216338.985729
CIF-FIX-IN-04,2025-11-10,10034,125318.030166
CIF-FIX-IN-04,2025-11-10,10044,192007.586651
CIF-FIX-IN-04,2025-11-11,10016,124922.186788
CIF-FIX-IN-04,2025-11-11,10025,725854.460272
CIF-FIX-IN-04,2025-11-11,10004,315825.030518
CIF-FIX-IN-04,2025-11-11,10043,200947.259401
CIF-FIX-IN-04,2025-11-11,10010,134830.37568
CIF-FIX-IN-04,2025-11-11,10028,531068.791001
CIF-FIX-IN-04,2025-11-11,10013,545462.791728
CIF-FIX-IN-04,2025-11-11,10037,235949.001774
CIF-FIX-IN-04,2025-11-11,10007,715193.019009
CIF-FIX-IN-04,2025-11-11,10052,286964.141787
CIF-FIX-IN-04,2025-11-11,10019,299414.546506
CIF-FIX-IN-04,2025-11-11,10031,302315.375684
CIF-FIX-IN-04,2025-11-11,10001,512625.703525
CIF-FIX-IN-04,2025-11-11,10040,131357.54816
CIF-FIX-IN-04,2025-11-11,10022,163454.1152
CIF-FIX-IN-04,2025-11-11,10049,216338.985729
CIF-FIX-IN-04,2025-11-11,10034,125318.030166
CIF-FIX-IN-04,2025-11-11,10044,192007.586651
CIF-FIX-IN-04,2025-11-12,10016,124922.186788
CIF-FIX-IN-04,2025-11-12,10025,725854.460272
CIF-FIX-IN-04,2025-11-12,10004,315825.030518
CIF-FIX-IN-04,2025-11-12,10043,200947.259401
CIF-FIX-IN-04,2025-11-12,10010,134830.37568
CIF-FIX-IN-04,2025-11-12,10028,531068.791001
CIF-FIX-IN-04,2025-11-12,10013,545462.791728
CIF-FIX-IN-04,2025-11-12,10037,235949.001774
CIF-FIX-IN-04,2025-11-12,10007,715193.019009
CIF-FIX-IN-04,2025-11-12,10052,286964.141787
CIF-FIX-IN-04,2025-11-12,10019,299414.546506
CIF-FIX-IN-04,2025-11-12,10031,302315.375684
CIF-FIX-IN-04,2025-11-12,10001,512625.703525
CIF-FIX-IN-04,2025-11-12,10040,131357.54816
CIF-FIX-IN-04,2025-11-12,10022,163454.1152
CIF-FIX-IN-04,2025-11-12,10049,216338.985729
CIF-FIX-IN-04,2025-11-12,10034,125318.030166
CIF-FIX-IN-04,2025-11-12,10044,192007.586651
CIF-FIX-IN-04,2025-11-13,10016,124922.186788
CIF-FIX-IN-04,2025-11-13,10025,725854.460272
CIF-FIX-IN-04,2025-11-13,10004,315825.030518
CIF-FIX-IN-04,2025-11-13,10043,200947.259401
CIF-FIX-IN-04,2025-11-13,10010,134830.37568
CIF-FIX-IN-04,2025-11-13,10028,531068.791001
CIF-FIX-IN-04,2025-11-13,10013,545462.791728
CIF-FIX-IN-04,2025-11-13,10037,235949.001774
CIF-FIX-IN-04,2025-11-13,10007,715193.019009
CIF-FIX-IN-04,2025-11-13,10052,286964.141787
CIF-FIX-IN-04,2025-11-13,10019,299414.546506
CIF-FIX-IN-04,2025-11-13,10031,302315.375684
CIF-FIX-IN-04,2025-11-13,10001,512625.703525
CIF-FIX-IN-04,2025-11-13,10040,131357.54816
CIF-FIX-IN-04,2025-11-13,10022,163454.1152
CIF-FIX-IN-04,2025-11-13,10049,216338.985729
CIF-FIX-IN-04,2025-11-13,10034,125318.030166
CIF-FIX-IN-04,2025-11-13,10044,192007.586651
CIF-FIX-IN-04,2025-11-14,10016,124922.186788
CIF-FIX-IN-04,2025-11-14,10025,725854.460272
CIF-FIX-IN-04,2025-11-14,10004,315825.030518
CIF-FIX-IN-04,2025-11-14,10043,200947.259401
CIF-FIX-IN-04,2025-11-14,10010,134830.37568
CIF-FIX-IN-04,2025-11-14,10028,531068.791001
CIF-FIX-IN-04,2025-11-14,10013,545462.791728
CIF-FIX-IN-04,2025-11-14,10037,235949.001774
CIF-FIX-IN-04,2025-11-14,10007,715193.019009
CIF-FIX-IN-04,2025-11-14,10052,286964.141787
CIF-FIX-IN-04,2025-11-14,10019,299414.546506
CIF-FIX-IN-04,2025-11-14,10031,302315.375684
CIF-FIX-IN-04,2025-11-14,10001,512625.703525
CIF-FIX-IN-04,2025-11-14,10040,131357.54816
CIF-FIX-IN-04,2025-11-14,10022,163454.1152
CIF-FIX-IN-04,2025-11-14,10049,216338.985729
CIF-FIX-IN-04,2025-11-14,10034,125318.030166
CIF-FIX-IN-04,2025-11-14,10044,192007.586651
CIF-FIX-IN-04,2025-11-17,10016,124922.186788
CIF-FIX-IN-04,2025-11-17,10025,725854.460272
CIF-FIX-IN-04,2025-11-17,10004,315825.030518
CIF-FIX-IN-04,2025-11-17,10043,200947.259401
CIF-FIX-IN-04,2025-11-17,10010,134830.37568
CIF-FIX-IN-04,2025-11-17,10028,531068.791001
CIF-FIX-IN-04,2025-11-17,10013,545462.791728
CIF-FIX-IN-04,2025-11-17,10037,235949.001774
CIF-FIX-IN-04,2025-11-17,10007,715193.019009
CIF-FIX-IN-04,2025-11-17,10052,286964.141787
CIF-FIX-IN-04,2025-11-17,10019,299414.546506
CIF-FIX-IN-04,2025-11-17,10031,302315.375684
CIF-FIX-IN-04,2025-11-17,10001,512625.703525
CIF-FIX-IN-04,2025-11-17,10040,131357.54816
CIF-FIX-IN-04,2025-11-17,10022,163454.1152
CIF-FIX-IN-04,2025-11-17,10049,216338.985729
CIF-FIX-IN-04,2025-11-17,10034,125318.030166
CIF-FIX-IN-04,2025-11-17,10044,192007.586651
CIF-FIX-IN-04,2025-11-18,10016,124922.186788
CIF-FIX-IN-04,2025-11-18,10025,725854.460272
CIF-FIX-IN-04,2025-11-18,10004,315825.030518
CIF-FIX-IN-04,2025-11-18,10043,200947.259401
CIF-FIX-IN-04,2025-11-18,10010,134830.37568
CIF-FIX-IN-04,2025-11-18,10028,531068.791001
CIF-FIX-IN-04,2025-11-18,10013,545462.791728
CIF-FIX-IN-04,2025-11-18,10037,235949.001774
CIF-FIX-IN-04,2025-11-18,10007,715193.019009
CIF-FIX-IN-04,2025-11-18,10052,286964.141787
CIF-FIX-IN-04,2025-11-18,10019,299414.546506
CIF-FIX-IN-04,2025-11-18,10031,302315.375684
CIF-FIX-IN-04,2025-11-18,10001,512625.703525
CIF-FIX-IN-04,2025-11-18,10040,131357.54816
CIF-FIX-IN-04,2025-11-18,10022,163454.1152
CIF-FIX-IN-04,2025-11-18,10049,216338.985729
CIF-FIX-IN-04,2025-11-18,10034,125318.030166
CIF-FIX-IN-04,2025-11-18,10044,192007.586651
CIF-FIX-IN-04,2025-11-19,10016,124922.186788
CIF-FIX-IN-04,2025-11-19,10025,725854.460272
CIF-FIX-IN-04,2025-11-19,10004,315825.030518
CIF-FIX-IN-04,2025-11-19,10043,200947.259401
CIF-FIX-IN-04,2025-11-19,10010,134830.37568
CIF-FIX-IN-04,2025-11-19,10028,531068.791001
CIF-FIX-IN-04,2025-11-19,10013,545462.791728
CIF-FIX-IN-04,2025-11-19,10037,235949.001774
CIF-FIX-IN-04,2025-11-19,10007,715193.019009
CIF-FIX-IN-04,2025-11-19,10052,286964.141787
CIF-FIX-IN-04,2025-11-19,10019,299414.546506
CIF-FIX-IN-04,2025-11-19,10031,302315.375684
CIF-FIX-IN-04,2025-11-19,10001,512625.703525
CIF-FIX-IN-04,2025-11-19,10040,131357.54816
CIF-FIX-IN-04,2025-11-19,10022,163454.1152
CIF-FIX-IN-04,2025-11-19,10049,216338.985729
CIF-FIX-IN-04,2025-11-19,10034,125318.030166
CIF-FIX-IN-04,2025-11-19,10044,192007.586651
CIF-FIX-IN-04,2025-11-20,10016,124922.186788
CIF-FIX-IN-04,2025-11-20,10025,725854.460272
CIF-FIX-IN-04,2025-11-20,10004,315825.030518
CIF-FIX-IN-04,2025-11-20,10043,200947.259401
CIF-FIX-IN-04,2025-11-20,10010,134830.37568
CIF-FIX-IN-04,2025-11-20,10028,531068.791001
CIF-FIX-IN-04,2025-11-20,10013,545462.791728
CIF-FIX-IN-04,2025-11-20,10037,235949.001774
CIF-FIX-IN-04,2025-11-20,10007,715193.019009
CIF-FIX-IN-04,2025-11-20,10052,286964.141787
CIF-FIX-IN-04,2025-11-20,10019,299414.546506
CIF-FIX-IN-04,2025-11-20,10031,302315.375684
CIF-FIX-IN-04,2025-11-20,10001,512625.703525
CIF-FIX-IN-04,2025-11-20,10040,131357.54816
CIF-FIX-IN-04,2025-11-20,10022,163454.1152
CIF-FIX-IN-04,2025-11-20,10049,216338.985729
CIF-FIX-IN-04,2025-11-20,10034,125318.030166
CIF-FIX-IN-04,2025-11-20,10044,192007.586651
CIF-FIX-IN-04,2025-11-21,10016,135857.765894
CIF-FIX-IN-04,2025-11-21,10025,789395.125651
CIF-FIX-IN-04,2025-11-21,10004,343472.077799
CIF-FIX-IN-04,2025-11-21,10043,218538.006951
CIF-FIX-IN-04,2025-11-21,10010,146633.308986
CIF-FIX-IN-04,2025-11-21,10028,577558.089048
CIF-FIX-IN-04,2025-11-21,10013,593212.128025
CIF-FIX-IN-04,2025-11-21,10037,256603.771275
CIF-FIX-IN-04,2025-11-21,10007,777800.391134
CIF-FIX-IN-04,2025-11-21,10052,312084.73208
CIF-FIX-IN-04,2025-11-21,10019,325625.034352
CIF-FIX-IN-04,2025-11-21,10031,328779.799583
CIF-FIX-IN-04,2025-11-21,10001,557500.509806
CIF-FIX-IN-04,2025-11-21,10040,142856.473178
CIF-FIX-IN-04,2025-11-21,10022,177762.745659
CIF-FIX-IN-04,2025-11-21,10049,235277.111556
CIF-FIX-IN-04,2025-11-21,10034,136288.261055
CIF-FIX-IN-04,2025-11-21,10044,208815.763058
CIF-FIX-IN-04,2025-11-24,10016,135857.765894
CIF-FIX-IN-04,2025-11-24,10025,789395.125651
CIF-FIX-IN-04,2025-11-24,10004,343472.077799
CIF-FIX-IN-04,2025-11-24,10043,218538.006951
CIF-FIX-IN-04,2025-11-24,10010,146633.308986
CIF-FIX-IN-04,2025-11-24,10028,577558.089048
CIF-FIX-IN-04,2025-11-24,10013,593212.128025
CIF-FIX-IN-04,2025-11-24,10037,256603.771275
CIF-FIX-IN-04,2025-11-24,10007,777800.391134
CIF-FIX-IN-04,2025-11-24,10052,312084.73208
CIF-FIX-IN-04,2025-11-24,10019,325625.034352
CIF-FIX-IN-04,2025-11-24,10031,328779.799583
CIF-FIX-IN-04,2025-11-24,10001,557500.509806
CIF-FIX-IN-04,2025-11-24,10040,142856.473178
CIF-FIX-IN-04,2025-11-24,10022,177762.745659
CIF-FIX-IN-04,2025-11-24,10049,235277.111556
CIF-FIX-IN-04,2025-11-24,10034,136288.261055
CIF-FIX-IN-04,2025-11-24,10044,208815.763058
CIF-FIX-IN-04,2025-11-25,10016,135857.765894
CIF-FIX-IN-04,2025-11-25,10025,789395.125651
CIF-FIX-IN-04,2025-11-25,10004,343472.077799
CIF-FIX-IN-04,2025-11-25,10043,218538.006951
CIF-FIX-IN-04,2025-11-25,10010,146633.308986
CIF-FIX-IN-04,2025-11-25,10028,577558.089048
CIF-FIX-IN-04,2025-11-25,10013,593212.128025
CIF-FIX-IN-04,2025-11-25,10037,256603.771275
CIF-FIX-IN-04,2025-11-25,10007,777800.391134
CIF-FIX-IN-04,2025-11-25,10052,312084.73208
CIF-FIX-IN-04,2025-11-25,10019,325625.034352
CIF-FIX-IN-04,2025-11-25,10031,328779.799583
CIF-FIX-IN-04,2025-11-25,10001,557500.509806
CIF-FIX-IN-04,2025-11-25,10040,142856.473178
CIF-FIX-IN-04,2025-11-25,10022,177762.745659
CIF-FIX-IN-04,2025-11-25,10049,235277.111556
CIF-FIX-IN-04,2025-11-25,10034,136288.261055
CIF-FIX-IN-04,2025-11-25,10044,208815.763058
CIF-FIX-IN-04,2025-11-26,10016,135857.765894
CIF-FIX-IN-04,2025-11-26,10025,789395.125651
CIF-FIX-IN-04,2025-11-26,10004,343472.077799
CIF-FIX-IN-04,2025-11-26,10043,218538.006951
CIF-FIX-IN-04,2025-11-26,10010,146633.308986
CIF-FIX-IN-04,2025-11-26,10028,577558.089048
CIF-FIX-IN-04,2025-11-26,10013,593212.128025
CIF-FIX-IN-04,2025-11-26,10037,256603.771275
CIF-FIX-IN-04,2025-11-26,10007,777800.391134
CIF-FIX-IN-04,2025-11-26,10052,312084.73208
CIF-FIX-IN-04,2025-11-26,10019,325625.034352
CIF-FIX-IN-04,2025-11-26,10031,328779.799583
CIF-FIX-IN-04,2025-11-26,10001,557500.509806
CIF-FIX-IN-04,2025-11-26,10040,142856.473178
CIF-FIX-IN-04,2025-11-26,10022,177762.745659
CIF-FIX-IN-04,2025-11-26,10049,235277.111556
CIF-FIX-IN-04,2025-11-26,10034,136288.261055
CIF-FIX-IN-04,2025-11-26,10044,208815.763058
CIF-FIX-IN-04,2025-11-27,10016,135857.765894
CIF-FIX-IN-04,2025-11-27,10025,789395.125651
CIF-FIX-IN-04,2025-11-27,10004,343472.077799
CIF-FIX-IN-04,2025-11-27,10043,218538.006951
CIF-FIX-IN-04,2025-11-27,10010,146633.308986
CIF-FIX-IN-04,2025-11-27,10028,577558.089048
CIF-FIX-IN-04,2025-11-27,10013,593212.128025
CIF-FIX-IN-04,2025-11-27,10037,256603.771275
CIF-FIX-IN-04,2025-11-27,10007,777800.391134
CIF-FIX-IN-04,2025-11-27,10052,312084.73208
CIF-FIX-IN-04,2025-11-27,10019,325625.034352
CIF-FIX-IN-04,2025-11-27,10031,328779.799583
CIF-FIX-IN-04,2025-11-27,10001,557500.509806
CIF-FIX-IN-04,2025-11-27,10040,142856.473178
CIF-FIX-IN-04,2025-11-27,10022,177762.745659
CIF-FIX-IN-04,2025-11-27,10049,235277.111556
CIF-FIX-IN-04,2025-11-27,10034,136288.261055
CIF-FIX-IN-04,2025-11-27,10044,208815.763058
CIF-FIX-IN-04,2025-11-28,10016,135857.765894
CIF-FIX-IN-04,2025-11-28,10025,789395.125651
CIF-FIX-IN-04,2025-11-28,10004,343472.077799
CIF-FIX-IN-04,2025-11-28,10043,218538.006951
CIF-FIX-IN-04,2025-11-28,10010,146633.308986
CIF-FIX-IN-04,2025-11-28,10028,577558.089048
CIF-FIX-IN-04,2025-11-28,10013,593212.128025
CIF-FIX-IN-04,2025-11-28,10037,256603.771275
CIF-FIX-IN-04,2025-11-28,10007,777800.391134
CIF-FIX-IN-04,2025-11-28,10052,312084.73208
CIF-FIX-IN-04,2025-11-28,10019,325625.034352
CIF-FIX-IN-04,2025-11-28,10031,328779.799583
CIF-FIX-IN-04,2025-11-28,10001,557500.509806
CIF-FIX-IN-04,2025-11-28,10040,142856.473178
CIF-FIX-IN-04,2025-11-28,10022,177762.745659
CIF-FIX-IN-04,2025-11-28,10049,235277.111556
CIF-FIX-IN-04,2025-11-28,10034,136288.261055
CIF-FIX-IN-04,2025-11-28,10044,208815.763058
CIF-FIX-IN-04,2025-12-01,10016,135857.765894
CIF-FIX-IN-04,2025-12-01,10025,789395.125651
CIF-FIX-IN-04,2025-12-01,10004,343472.077799
CIF-FIX-IN-04,2025-12-01,10043,218538.006951
CIF-FIX-IN-04,2025-12-01,10010,146633.308986
CIF-FIX-IN-04,2025-12-01,10028,577558.089048
CIF-FIX-IN-04,2025-12-01,10013,593212.128025
CIF-FIX-IN-04,2025-12-01,10037,256603.771275
CIF-FIX-IN-04,2025-12-01,10007,777800.391134
CIF-FIX-IN-04,2025-12-01,10052,312084.73208
CIF-FIX-IN-04,2025-12-01,10019,325625.034352
CIF-FIX-IN-04,2025-12-01,10031,328779.799583
CIF-FIX-IN-04,2025-12-01,10001,557500.509806
CIF-FIX-IN-04,2025-12-01,10040,142856.473178
CIF-FIX-IN-04,2025-12-01,10022,177762.745659
CIF-FIX-IN-04,2025-12-01,10049,235277.111556
CIF-FIX-IN-04,2025-12-01,10034,136288.261055
CIF-FIX-IN-04,2025-12-01,10044,208815.763058
CIF-FIX-IN-04,2025-12-02,10016,135857.765894
CIF-FIX-IN-04,2025-12-02,10025,789395.125651
CIF-FIX-IN-04,2025-12-02,10004,343472.077799
CIF-FIX-IN-04,2025-12-02,10043,218538.006951
CIF-FIX-IN-04,2025-12-02,10010,146633.308986
CIF-FIX-IN-04,2025-12-02,10028,577558.089048
CIF-FIX-IN-04,2025-12-02,10013,593212.128025
CIF-FIX-IN-04,2025-12-02,10037,256603.771275
CIF-FIX-IN-04,2025-12-02,10007,777800.391134
CIF-FIX-IN-04,2025-12-02,10052,312084.73208
CIF-FIX-IN-04,2025-12-02,10019,325625.034352
CIF-FIX-IN-04,2025-12-02,10031,328779.799583
CIF-FIX-IN-04,2025-12-02,10001,557500.509806
CIF-FIX-IN-04,2025-12-02,10040,142856.473178
CIF-FIX-IN-04,2025-12-02,10022,177762.745659
CIF-FIX-IN-04,2025-12-02,10049,235277.111556
CIF-FIX-IN-04,2025-12-02,10034,136288.261055
CIF-FIX-IN-04,2025-12-02,10044,208815.763058
CIF-FIX-IN-04,2025-12-03,10016,135857.765894
CIF-FIX-IN-04,2025-12-03,10025,789395.125651
CIF-FIX-IN-04,2025-12-03,10004,343472.077799
CIF-FIX-IN-04,2025-12-03,10043,218538.006951
CIF-FIX-IN-04,2025-12-03,10010,146633.308986
CIF-FIX-IN-04,2025-12-03,10028,577558.089048
CIF-FIX-IN-04,2025-12-03,10013,593212.128025
CIF-FIX-IN-04,2025-12-03,10037,256603.771275
CIF-FIX-IN-04,2025-12-03,10007,777800.391134
CIF-FIX-IN-04,2025-12-03,10052,312084.73208
CIF-FIX-IN-04,2025-12-03,10019,325625.034352
CIF-FIX-IN-04,2025-12-03,10031,328779.799583
CIF-FIX-IN-04,2025-12-03,10001,557500.509806
CIF-FIX-IN-04,2025-12-03,10040,142856.473178
CIF-FIX-IN-04,2025-12-03,10022,177762.745659
CIF-FIX-IN-04,2025-12-03,10049,235277.111556
CIF-FIX-IN-04,2025-12-03,10034,136288.261055
CIF-FIX-IN-04,2025-12-03,10044,208815.763058
CIF-FIX-IN-04,2025-12-04,10016,135857.765894
CIF-FIX-IN-04,2025-12-04,10025,789395.125651
CIF-FIX-IN-04,2025-12-04,10004,343472.077799
CIF-FIX-IN-04,2025-12-04,10043,218538.006951
CIF-FIX-IN-04,2025-12-04,10010,146633.308986
CIF-FIX-IN-04,2025-12-04,10028,577558.089048
CIF-FIX-IN-04,2025-12-04,10013,593212.128025
CIF-FIX-IN-04,2025-12-04,10037,256603.771275
CIF-FIX-IN-04,2025-12-04,10007,777800.391134
CIF-FIX-IN-04,2025-12-04,10052,312084.73208
CIF-FIX-IN-04,2025-12-04,10019,325625.034352
CIF-FIX-IN-04,2025-12-04,10031,328779.799583
CIF-FIX-IN-04,2025-12-04,10001,557500.509806
CIF-FIX-IN-04,2025-12-04,10040,142856.473178
CIF-FIX-IN-04,2025-12-04,10022,177762.745659
CIF-FIX-IN-04,2025-12-04,10049,235277.111556
CIF-FIX-IN-04,2025-12-04,10034,136288.261055
CIF-FIX-IN-04,2025-12-04,10044,208815.763058
CIF-FIX-IN-04,2025-12-05,10016,135857.765894
CIF-FIX-IN-04,2025-12-05,10025,789395.125651
CIF-FIX-IN-04,2025-12-05,10004,343472.077799
CIF-FIX-IN-04,2025-12-05,10043,218538.006951
CIF-FIX-IN-04,2025-12-05,10010,146633.308986
CIF-FIX-IN-04,2025-12-05,10028,577558.089048
CIF-FIX-IN-04,2025-12-05,10013,593212.128025
CIF-FIX-IN-04,2025-12-05,10037,256603.771275
CIF-FIX-IN-04,2025-12-05,10007,777800.391134
CIF-FIX-IN-04,2025-12-05,10052,312084.73208
CIF-FIX-IN-04,2025-12-05,10019,325625.034352
CIF-FIX-IN-04,2025-12-05,10031,328779.799583
CIF-FIX-IN-04,2025-12-05,10001,557500.509806
CIF-FIX-IN-04,2025-12-05,10040,142856.473178
CIF-FIX-IN-04,2025-12-05,10022,177762.745659
CIF-FIX-IN-04,2025-12-05,10049,235277.111556
CIF-FIX-IN-04,2025-12-05,10034,136288.261055
CIF-FIX-IN-04,2025-12-05,10044,208815.763058
CIF-FIX-IN-04,2025-12-08,10016,135857.765894
CIF-FIX-IN-04,2025-12-08,10025,789395.125651
CIF-FIX-IN-04,2025-12-08,10004,343472.077799
CIF-FIX-IN-04,2025-12-08,10043,218538.006951
CIF-FIX-IN-04,2025-12-08,10010,146633.308986
CIF-FIX-IN-04,2025-12-08,10028,577558.089048
CIF-FIX-IN-04,2025-12-08,10013,593212.128025
CIF-FIX-IN-04,2025-12-08,10037,256603.771275
CIF-FIX-IN-04,2025-12-08,10007,777800.391134
CIF-FIX-IN-04,2025-12-08,10052,312084.73208
CIF-FIX-IN-04,2025-12-08,10019,325625.034352
CIF-FIX-IN-04,2025-12-08,10031,328779.799583
CIF-FIX-IN-04,2025-12-08,10001,557500.509806
CIF-FIX-IN-04,2025-12-08,10040,142856.473178
CIF-FIX-IN-04,2025-12-08,10022,177762.745659
CIF-FIX-IN-04,2025-12-08,10049,235277.111556
CIF-FIX-IN-04,2025-12-08,10034,136288.261055
CIF-FIX-IN-04,2025-12-08,10044,208815.763058
CIF-FIX-IN-04,2025-12-09,10016,135857.765894
CIF-FIX-IN-04,2025-12-09,10025,789395.125651
CIF-FIX-IN-04,2025-12-09,10004,343472.077799
CIF-FIX-IN-04,2025-12-09,10043,218538.006951
CIF-FIX-IN-04,2025-12-09,10010,146633.308986
CIF-FIX-IN-04,2025-12-09,10028,577558.089048
CIF-FIX-IN-04,2025-12-09,10013,593212.128025
CIF-FIX-IN-04,2025-12-09,10037,256603.771275
CIF-FIX-IN-04,2025-12-09,10007,777800.391134
CIF-FIX-IN-04,2025-12-09,10052,312084.73208
CIF-FIX-IN-04,2025-12-09,10019,325625.034352
CIF-FIX-IN-04,2025-12-09,10031,328779.799583
CIF-FIX-IN-04,2025-12-09,10001,557500.509806
CIF-FIX-IN-04,2025-12-09,10040,142856.473178
